-1.620, 0.000
-1.625, 0.000
-1.630, 0.000
-1.635, 0.000
-1.640, 0.000
-1.645, 0.000
-1.650, 0.000
-1.655, 0.000
-1.660, 0.000
-1.665, 0.000
-1.670, 0.000
-1.675, 0.000
-1.680, 0.000
-1.685, 0.000
-1.690, 0.000
-1.695, 0.000
-1.700, 0.000
-1.705, 0.000
-1.710, 0.000
-1.715, 0.000
-1.720, 0.000
-1.725, 0.000
-1.730, 0.000
-1.735, 0.000
-1.740, 0.000
-1.745, 0.000
-1.750, 0.000
-1.755, 0.000
-1.760, 0.000
-1.765, 0.000
-1.770, 0.000
-1.775, 0.000
-1.780, 0.000
-1.785, 0.000
-1.790, 0.000
-1.795, 0.000
-1.800, 0.000
-1.805, 0.000
-1.810, 0.000
-1.815, 0.000
-1.820, 0.000
-1.825, 0.000
-1.830, 0.000
-1.835, 0.000
-1.840, 0.000
-1.845, 0.000
-1.850, 0.000
-1.855, 0.000
-1.860, 0.000
-1.865, 0.000
-1.870, 0.000
-1.875, 0.000
-1.880, 0.000
-1.885, 0.000
-1.890, 0.000
-1.895, 0.000
-1.900, 0.000
-1.905, 0.000
-1.910, 0.000
-1.915, 0.000
-1.920, 0.000
-1.925, 0.000
-1.930, 0.000
-1.935, 0.000
-1.940, 0.000
-1.945, 0.000
-1.950, 0.000
-1.955, 0.000
-1.960, 0.000
-1.965, 0.000
-1.970, 0.000
-1.975, 0.000
-1.980, 0.000
-1.985, 0.000
-1.990, 0.000
-1.995, 0.000
-2.000, 0.000
-2.005, 0.000
-2.010, 0.000
-2.015, 0.000
-2.020, 0.000
-2.025, 0.000
-2.030, 0.000
-2.035, 0.000
-2.040, 0.000
-2.045, 0.000
-2.050, 0.000
-2.055, 0.000
-2.060, 0.000
-2.065, 0.000
-2.070, 0.000
-2.075, 0.000
-2.080, 0.000
-2.085, 0.000
-2.090, 0.000
-2.095, 0.000
-2.100, 0.000
-2.105, 0.000
-2.110, 0.000
-2.115, 0.000
-2.120, 0.000
-2.125, 0.000
-2.130, 0.000
-2.135, 0.000
-2.140, 0.000
-2.145, 0.000
-2.150, 0.000
-2.155, 0.000
-2.160, 0.000
-2.165, 0.000
-2.170, 0.000
-2.175, 0.000
-2.180, 0.000
-2.185, 0.000
-2.190, 0.000
-2.195, 0.000
-2.200, 0.000
-2.205, 0.000
-2.210, 0.000
-2.215, 0.000
-2.220, 0.000
-2.225, 0.000
-2.230, 0.000
-2.235, 0.000
-2.240, 0.000
-2.245, 0.000
-2.250, 0.000
-2.255, 0.000
-2.260, 0.000
-2.265, 0.000
-2.270, 0.000
-2.275, 0.000
-2.280, 0.000
-2.285, 0.000
-2.290, 0.000
-2.295, 0.000
-2.300, 0.000
-2.305, 0.000
-2.310, 0.000
-2.315, 0.000
-2.320, 0.000
-2.325, 0.000
-2.330, 0.000
-2.335, 0.000
-2.340, 0.000
-2.345, 0.000
-2.350, 0.000
-2.355, 0.000
-2.360, 0.000
-2.365, 0.000
-2.370, 0.000
-2.375, 0.000
-2.380, 0.000
-2.385, 0.000
-2.390, 0.000
-2.395, 0.000
-2.400, 0.000
-2.405, 0.000
-2.410, 0.000
-2.415, 0.000
-2.420, 0.000
-2.425, 0.000
-2.430, 0.000
-2.435, 0.000
-2.440, 0.000
-2.445, 0.000
-2.450, 0.000
-2.455, 0.000
-2.460, 0.000
-2.465, 0.000
-2.470, 0.000
-2.475, 0.000
-2.480, 0.000
-2.485, 0.000
-2.490, 0.000
-2.495, 0.000
-2.500, 0.000
-2.505, 0.000
-2.510, 0.000
-2.515, 0.000
-2.520, 0.000
-2.525, 0.000
-2.530, 0.000
-2.535, 0.000
-2.540, 0.000
-2.545, 0.000
-2.550, 0.000
-2.555, 0.000
-2.560, 0.000
-2.565, 0.000
-2.570, 0.000
-2.575, 0.000
-2.580, 0.000
-2.585, 0.000
-2.590, 0.000
-2.595, 0.000
-2.600, 0.000
-2.605, 0.000
-2.610, 0.000
-2.615, 0.000
-2.620, 0.000
-2.625, 0.000
-2.630, 0.000
-2.635, 0.000
-2.640, 0.000
-2.645, 0.000
-2.650, 0.000
-2.655, 0.000
-2.660, 0.000
-2.665, 0.000
-2.670, 0.000
-2.675, 0.000
-2.680, 0.000
-2.685, 0.000
-2.690, 0.000
-2.695, 0.000
-2.700, 0.000
-2.705, 0.000
-2.710, 0.000
-2.715, 0.000
-2.720, 0.000
-2.725, 0.000
-2.730, 0.000
-2.735, 0.000
-2.740, 0.000
-2.745, 0.000
-2.750, 0.000
-2.755, 0.000
-2.760, 0.000
-2.765, 0.000
-2.770, 0.000
-2.775, 0.000
-2.780, 0.000
-2.785, 0.000
-2.790, 0.000
-2.795, 0.000
-2.800, 0.000
-2.805, 0.000
-2.810, 0.000
-2.815, 0.000
-2.820, 0.000
-2.825, 0.000
-2.830, 0.000
-2.835, 0.000
-2.840, 0.000
-2.845, 0.000
-2.850, 0.000
-2.855, 0.000
-2.860, 0.000
-2.865, 0.000
-2.870, 0.000
-2.875, 0.000
-2.880, 0.000
-2.885, 0.000
-2.890, 0.000
-2.895, 0.000
-2.900, 0.000
-2.905, 0.000
-2.910, 0.000
-2.915, 0.000
-2.920, 0.000
-2.925, 0.000
-2.930, 0.000
-2.935, 0.000
-2.940, 0.000
-2.945, 0.000
-2.950, 0.000
-2.955, 0.000
-2.960, 0.000
-2.965, 0.000
-2.970, 0.000
-2.975, 0.000
-2.980, 0.000
-2.985, 0.000
-2.990, 0.000
-2.995, 0.000
-3.000, 0.000
-3.005, 0.000
-3.010, 0.000
-3.015, 0.000
-3.020, 0.000
-3.025, 0.000
-3.030, 0.000
-3.035, 0.000
-3.040, 0.000
-3.045, 0.000
-3.050, 0.000
-3.055, 0.000
-3.060, 0.000
-3.065, 0.000
-3.070, 0.000
-3.075, 0.000
-3.080, 0.000
-3.085, 0.000
-3.090, 0.000
-3.095, 0.000
-3.100, 0.000
-3.105, 0.000
-3.110, 0.000
-3.115, 0.000
-3.120, 0.000
-3.125, 0.000
-3.130, 0.000
-3.135, 0.000
-3.140, 0.000
-3.145, 0.000
-3.150, 0.000
-3.155, 0.000
-3.160, 0.000
-3.165, 0.000
-3.170, 0.000
-3.175, 0.000
-3.180, 0.000
-3.185, 0.000
-3.190, 0.000
-3.195, 0.000
-3.200, 0.000
-3.205, 0.000
-3.210, 0.000
-3.215, 0.000
-3.220, 0.000
-3.225, 0.000
-3.230, 0.000
-3.235, 0.000
-3.240, 0.000
-3.245, 0.000
-3.250, 0.000
-3.255, 0.000
-3.260, 0.000
-3.265, 0.000
-3.270, 0.000
-3.275, 0.000
-3.280, 0.000
-3.285, 0.000
-3.290, 0.000
-3.295, 0.000
-3.300, 0.000
-3.305, 0.000
-3.310, 0.000
-3.315, 0.000
-3.320, 0.000
-3.325, 0.000
-3.330, 0.000
-3.335, 0.000
-3.340, 0.000
-3.345, 0.000
-3.350, 0.000
-3.355, 0.000
-3.360, 0.000
-3.365, 0.000
-3.370, 0.000
-3.375, 0.000
-3.380, 0.000
-3.385, 0.000
-3.390, 0.000
-3.395, 0.000
-3.400, 0.000
-3.405, 0.000
-3.410, 0.000
-3.415, 0.000
-3.420, 0.000
-3.425, 0.000
-3.430, 0.000
-3.435, 0.000
-3.440, 0.000
-3.445, 0.000
-3.450, 0.000
-3.455, 0.000
-3.460, 0.000
-3.465, 0.000
-3.470, 0.000
-3.475, 0.000
-3.480, 0.000
-3.485, 0.000
-3.490, 0.000
-3.495, 0.000
-3.500, 0.000
-3.505, 0.000
-3.510, 0.000
-3.515, 0.000
-3.520, 0.000
-3.525, 0.000
-3.530, 0.000
-3.535, 0.000
-3.540, 0.000
-3.545, 0.000
-3.550, 0.000
-3.555, 0.000
-3.560, 0.000
-3.565, 0.000
-3.570, 0.000
-3.575, 0.000
-3.580, 0.000
-3.585, 0.000
-3.590, 0.000
-3.595, 0.000
-3.600, 0.000
-3.605, 0.000
-3.610, 0.000
-3.615, 0.000
-3.620, 0.000
-3.625, 0.000
-3.630, 0.000
-3.635, 0.000
-3.640, 0.000
-3.645, 0.000
-3.650, 0.000
-3.655, 0.000
-3.660, 0.000
-3.665, 0.000
-3.670, 0.000
-3.675, 0.000
-3.680, 0.000
-3.685, 0.000
-3.690, 0.000
-3.695, 0.000
-3.700, 0.000
-3.705, 0.000
-3.710, 0.000
-3.715, 0.000
-3.720, 0.000
-3.725, 0.000
-3.730, 0.000
-3.735, 0.000
-3.740, 0.000
-3.745, 0.000
-3.750, 0.000
-3.755, 0.000
-3.760, 0.000
-3.765, 0.000
-3.770, 0.000
-3.775, 0.000
-3.780, 0.000
-3.785, 0.000
-3.790, 0.000
-3.795, 0.000
-3.800, 0.000
-3.805, 0.000
-3.810, 0.000
-3.815, 0.000
-3.820, 0.000
-3.825, 0.000
-3.830, 0.000
-3.835, 0.000
-3.840, 0.000
-3.845, 0.000
-3.850, 0.000
-3.855, 0.000
-3.860, 0.000
-3.865, 0.000
-3.870, 0.000
-3.875, 0.000
-3.880, 0.000
-3.885, 0.000
-3.890, 0.000
-3.895, 0.000
-3.900, 0.000
-3.905, 0.000
-3.910, 0.000
-3.915, 0.000
-3.920, 0.000
-3.925, 0.000
-3.930, 0.000
-3.935, 0.000
-3.940, 0.000
-3.945, 0.000
-3.950, 0.000
-3.955, 0.000
-3.960, 0.000
-3.965, 0.000
-3.970, 0.000
-3.975, 0.000
-3.980, 0.000
-3.985, 0.000
-3.990, 0.000
-3.995, 0.000
-4.000, 0.000
-4.005, 0.000
-4.010, 0.000
-4.015, 0.000
-4.020, 0.000
-4.025, 0.000
-4.030, 0.000
-4.035, 0.000
-4.040, 0.000
-4.045, 0.000
-4.050, 0.000
-4.055, 0.000
-4.060, 0.000
-4.065, 0.000
-4.070, 0.000
-4.075, 0.000
-4.080, 0.000
-4.085, 0.000
-4.090, 0.000
-4.095, 0.000
-4.100, 0.000
-4.105, 0.000
-4.110, 0.000
-4.115, 0.000
-4.120, 0.000
-4.125, 0.000
-4.130, 0.000
-4.135, 0.000
-4.140, 0.000
-4.145, 0.000
-4.150, 0.000
-4.155, 0.000
-4.160, 0.000
-4.165, 0.000
-4.170, 0.000
-4.175, 0.000
-4.180, 0.000
-4.185, 0.000
-4.190, 0.000
-4.195, 0.000
-4.200, 0.000
-4.205, 0.000
-4.210, 0.000
-4.215, 0.000
-4.220, 0.000
-4.225, 0.000
-4.230, 0.000
-4.235, 0.000
-4.240, 0.000
-4.245, 0.000
-4.250, 0.000
-4.255, 0.000
-4.260, 0.000
-4.265, 0.000
-4.270, 0.000
-4.275, 0.000
-4.280, 0.000
-4.285, 0.000
-4.290, 0.000
-4.295, 0.000
-4.300, 0.000
-4.305, 0.000
-4.310, 0.000
-4.315, 0.000
-4.320, 0.000
-4.325, 0.000
-4.330, 0.000
-4.335, 0.000
-4.340, 0.000
-4.345, 0.000
-4.350, 0.000
-4.355, 0.000
-4.360, 0.000
-4.365, 0.000
-4.370, 0.000
-4.375, 0.000
-4.380, 0.000
-4.385, 0.000
-4.390, 0.000
-4.395, 0.000
-4.400, 0.000
-4.405, 0.000
-4.410, 0.000
-4.415, 0.000
-4.420, 0.000
-4.425, 0.000
-4.430, 0.000
-4.435, 0.000
-4.440, 0.000
-4.445, 0.000
-4.450, 0.000
-4.455, 0.000
-4.460, 0.000
-4.465, 0.000
-4.470, 0.000
-4.475, 0.000
-4.480, 0.000
-4.485, 0.000
-4.490, 0.000
-4.495, 0.000
-4.500, 0.000
-4.505, 0.000
-4.510, 0.000
-4.515, 0.000
-4.520, 0.000
-4.525, 0.000
-4.530, 0.000
-4.535, 0.000
-4.540, 0.000
-4.545, 0.000
-4.550, 0.000
-4.555, 0.000
-4.560, 0.000
-4.565, 0.000
-4.570, 0.000
-4.575, 0.000
-4.580, 0.000
-4.585, 0.000
-4.590, 0.000
-4.595, 0.000
-4.600, 0.000
-4.605, 0.000
-4.610, 0.000
-4.615, 0.000
-4.620, 0.000
-4.625, 0.000
-4.630, 0.000
-4.635, 0.000
-4.640, 0.000
-4.645, 0.000
-4.650, 0.000
-4.655, 0.000
-4.660, 0.000
-4.665, 0.000
-4.670, 0.000
-4.675, 0.000
-4.680, 0.000
-4.685, 0.000
-4.690, 0.000
-4.695, 0.000
-4.700, 0.000
-4.705, 0.000
-4.710, 0.000
-4.715, 0.000
-4.720, 0.000
-4.725, 0.000
-4.730, 0.000
-4.735, 0.000
-4.740, 0.000
-4.745, 0.000
-4.750, 0.000
-4.755, 0.000
-4.760, 0.000
-4.765, 0.000
-4.770, 0.000
-4.775, 0.000
-4.780, 0.000
-4.785, 0.000
-4.790, 0.000
-4.795, 0.000
-4.800, 0.000
-4.805, 0.000
-4.810, 0.000
-4.815, 0.000
-4.820, 0.000
-4.825, 0.000
-4.830, 0.000
-4.835, 0.000
-4.840, 0.000
-4.845, 0.000
-4.850, 0.000
-4.855, 0.000
-4.860, 0.000
-4.865, 0.000
-4.870, 0.000
-4.875, 0.000
-4.880, 0.000
-4.885, 0.000
-4.890, 0.000
-4.895, 0.000
-4.900, 0.000
-4.905, 0.000
-4.910, 0.000
-4.915, 0.000
-4.920, 0.000
-4.925, 0.000
-4.930, 0.000
-4.935, 0.000
-4.940, 0.000
-4.945, 0.000
-4.950, 0.000
-4.955, 0.000
-4.960, 0.000
-4.965, 0.000
-4.970, 0.000
-4.975, 0.000
-4.980, 0.000
-4.985, 0.000
-4.990, 0.000
-4.995, 0.000
-5.000, 0.000
-4.995, 0.000
